train_loss,val_loss
0.3433605134487152,1.9512353420257569
0.11136786597115653,1.7564366221427918
0.1607305910615694,1.3543247401714325
0.2263327433949425,1.7350923538208007
0.30197011686506725,0.917517626285553
0.24878643637611753,1.4433359980583191
0.2106045256058375,0.8357271134853363
0.17559809890531358,1.9305606007575988
0.22010163012005035,0.7503609359264374
0.15581795048146022,1.1742289245128632
0.14854553441206614,1.0840937077999115
0.13758523975099837,0.7867043077945709
0.16805229655333928,0.830210155248642
0.15319009167807443,1.1283852815628053
0.1336286165884563,0.7363098204135895
0.11477109782752537,0.5976595103740692
0.11534705346538907,1.3075798273086547
0.11913455369926634,0.59125215113163
0.12439797357434318,1.344493293762207
0.13839505996022905,1.0480826377868653
0.11558836052815119,0.38440850377082825
0.11010833049104327,0.5024282515048981
0.10077293124936876,0.4769142359495163
0.09507417125361306,0.44139828383922575
0.1505085024805296,0.748247355222702
0.11418292494047255,0.5446561366319657
0.09842242470809391,0.37969590425491334
0.0977790843872797,0.4758581966161728
0.09212460773331778,0.3808966651558876
0.08902723924035118,0.34264370054006577
0.08537626834142775,0.5377901285886765
0.0907495603674934,0.4681095778942108
0.08069681823253631,0.35019792765378954
0.08025602925391424,0.3127369314432144
0.08928684308415367,0.6325509876012803
0.08255934218565623,0.4623311385512352
0.10025963119807697,0.38766988217830656
0.12006478643133527,0.38023593574762343
0.07928862961984816,0.5131968498229981
0.07539848969096229,0.4148029789328575
0.07234856472128913,0.355774287879467
0.07117837944201061,0.30268076062202454
0.07101102478447414,0.3157739847898483
0.07230780227553277,0.5514834523200989
0.07460485781942094,0.3635410204529762
0.06901749961432957,0.4400617450475693
0.07184925380916822,0.36592051982879636
0.06287015030781427,0.37153309434652326
0.06284837218977156,0.4421481966972351
0.06212367415428162,0.4959082931280136
0.06058077570937929,0.4884966716170311
0.06641280803652037,0.37996651232242584
0.058859658134835104,0.3524690613150597
0.059334869718267805,0.41408335119485856
